institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
su	2016	1415.64	10.1371/journal.pone.0167493	FALSE	Public Library of Science	Plos One				
su	2016	1415.64	10.1371/journal.pone.0154099	FALSE	Public Library of Science	Plos One				
su	2016	1415.64	10.1371/journal.pone.0155063	FALSE	Public Library of Science	PLOS ONE				
su	2016	1239	10.1371/journal.pone.0147924	FALSE	Public Library of Science	PLOS ONE			1932-6203	http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0147924
su	2016	2290	10.3389/fpsyg.2016.01146	FALSE	Frontiers	Frontiers in Psychology			1664-1078	http://journal.frontiersin.org/article/10.3389/fpsyg.2016.01146/full
su	2016	668	10.17585/njlr.v2.224	FALSE	Cappelen Damm Akademisk	Nordic journal of literacy research			2464-1596	https://nordicliteracy.net/index.php/njlr/article/view/224
su	2016	1379	10.1142/S1363919616400132	TRUE	World Scientific Publishing	International Journal of Innovation Management		1363-9196	1757-5877	http://www.worldscientific.com/doi/10.1142/S1363919616400132
su	2016	1740	10.3389/fnagi.2016.00034	FALSE	Frontiers	Frontiers in Aging Neuroscience			1663-4365	http://journal.frontiersin.org/article/10.3389/fnagi.2016.00034/full
su	2016	2150	10.1080/02678373.2016.1163804	TRUE	Taylor and Francis	Work and stress		0267-8373	1464-5335	http://www.tandfonline.com/doi/full/10.1080/02678373.2016.1163804
su	2016	1365	10.1371/journal.pone.0156855	FALSE	Public Library of Science	PLOS ONE			1932-6203	http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156855
su	2016	2760	10.1177/0013164416668950	TRUE	SAGE	Educational and Psychological Measurement		0013-1644	1552-3888	http://epm.sagepub.com/content/early/2016/09/01/0013164416668950.full
su	2016	2276	10.3389/fpsyg.2016.01450	FALSE	Frontiers	Frontiers in Psychology			1664-1078	http://journal.frontiersin.org/article/10.3389/fpsyg.2016.01450/full
su	2016	668	10.3389/fnagi.2016.00203	FALSE	Frontiers	Frontiers in Aging Neuroscience			1663-4365	http://journal.frontiersin.org/article/10.3389/fnagi.2016.00203/full
su	2016	1399	10.1186/s12889-016-3685-6	FALSE	BioMed Central	BMC Public Health			1471-2458	https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-016-3685-6
su	2016	1180	10.1186/s12911-016-0311-6	FALSE	BioMed Central	BMC Medical Informatics and Decision Making			1472-6947	http://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-016-0311-6
su	2016	1180	10.1186/s12911-016-0309-0	FALSE	BioMed Central	BMC Medical Informatics and Decision Making			1472-6947	https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-016-0309-0
su	2016	2200	10.1007/s11205-016-1271-z	TRUE	Springer	Social Indicators Research		0303-8300	1573-0921	http://link.springer.com/article/10.1007/s11205-016-1271-z
su	2016	2750	10.1007/s10964-016-0430-5	TRUE	Springer	Journal of Youth and Adolescence		0047-2891	1573-6601	http://link.springer.com/article/10.1007/s10964-016-0430-5
su	2016	590	10.15195/v3.a3	FALSE	Society for Sociological Science	Sociological science	2330-6696			https://www.sociologicalscience.com/articles-v3-3-39/
su	2016	2750	10.1007/s00148-016-0595-y	TRUE	Springer	Journal of Population Economics		0933-1433	1432-1475	http://link.springer.com/article/10.1007/s00148-016-0595-y
su	2016	2121	10.1073/pnas.1522445113	TRUE	National Academy of Sciences	Proceedings of the National Academy of Sciences			1091-6490	http://www.pnas.org/content/113/22/6160.long
su	2016	2650	10.1093/ntr/ntw188	TRUE	Oxford University Press	Nicotine and Tobacco Research		1462-2203	1469-994X	http://ntr.oxfordjournals.org/content/early/2016/08/18/ntr.ntw188.full
uu	2014	321	10.1159/000362868	FALSE	Karger	Case Reports in Neurology				
uu	2016	321	10.1159/000444874	FALSE	Karger	Case Reports in Neurology				
umu	2014	755	10.1159/000358121	FALSE	Karger	Cerebrovascular Diseases Extra				
ki	2014	755	10.1159/000360415	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
gu	2014	755	10.1159/000362164	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
ki	2014	755	10.1159/000363500	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
umu	2014	755	10.1159/000364816	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
ki	2014	755	10.1159/000365091	FALSE	Karger	Nephron Extra				
gu	2014	755	10.1159/000366119	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
ki	2014	755	10.1159/000366270	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
su	2014	755	10.1159/000369132	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
lu	2015	755	10.1159/000377710	FALSE	Karger	Cerebrovascular Diseases Extra				
umu	2015	755	10.1159/000381535	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
liu	2015	755	10.1159/000440816	FALSE	Karger	Nephron Extra				
ki	2015	755	10.1159/000441942	FALSE	Karger	Dementia and Geriatric Cognitive Disorders Extra				
umu	2015	1585	10.1159/000369726	FALSE	Karger	Cellular Physiology and Biochemistry				
uu	2014	0	10.1159/000365274	FALSE	Karger	Audiology and Neurotology Extra				
gu	2014	0	10.1159/000369918	FALSE	Karger	Audiology and Neurotology Extra				
gu	2015	0	10.1159/000441128	FALSE	Karger	Medical Principles and Practice				
