institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,issn_l,license_ref,indexed_in_crossref,pmid,pmcid,ut,url,doaj
Luleå University of Technology,2022,20748.94,10.3390/app122010578,FALSE,MDPI AG,Applied Sciences,2076-3417,NA,2076-3417,2076-3417,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000872327300001,NA,TRUE
Luleå University of Technology,2022,16912.23,10.1007/s13201-022-01590-x,FALSE,Springer Nature,Applied Water Science,2190-5487,2190-5487,2190-5495,2190-5495,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000771530900001,NA,TRUE
Luleå University of Technology,2022,17034.26,10.1007/s13201-022-01667-7,FALSE,Springer Nature,Applied Water Science,2190-5487,2190-5487,2190-5495,2190-5495,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000791796200001,NA,TRUE
Luleå University of Technology,2022,17471.06,10.1007/s13201-022-01722-3,FALSE,Springer Nature,Applied Water Science,2190-5487,2190-5487,2190-5495,2190-5495,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000836260700007,NA,TRUE
Luleå University of Technology,2022,18951.6,10.3390/atmos13060898,FALSE,MDPI AG,Atmosphere,2073-4433,NA,2073-4433,2073-4433,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000816507100001,NA,TRUE
Luleå University of Technology,2022,15941.6,10.5194/acp-21-18669-2021,FALSE,Copernicus GmbH,Atmospheric Chemistry and Physics,1680-7324,1680-7316,1680-7324,1680-7316,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000733614400001,NA,TRUE
Luleå University of Technology,2022,17921.17,10.1364/boe.476507,FALSE,Optica Publishing Group,Biomedical Optics Express,2156-7085,2156-7085,2156-7085,2156-7085,https://doi.org/10.1364/OA_License_v2#VOR-OA,TRUE,36589553,PMC9774863,NA,NA,TRUE
Luleå University of Technology,2022,12578.51,10.32604/cmes.2023.022566,FALSE,"Computers, Materials and Continua (Tech Science Press)",Computer Modeling in Engineering & Sciences,1526-1506,1526-1506,1526-1506,1526-1492,https://doi.org/10.32604/TSP-CROSSMARKPOLICY,TRUE,NA,NA,ut:000924481700014,NA,FALSE
Luleå University of Technology,2022,12018.19,10.1080/23311916.2022.2143059,FALSE,Informa UK Limited,Cogent Engineering,2331-1916,NA,2331-1916,2331-1916,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000889100700001,NA,TRUE
Luleå University of Technology,2022,4410.32,10.4064/cm8942-10-2022,TRUE,"Institute of Mathematics, Polish Academy of Sciences",Colloquium Mathematicum,0010-1354,0010-1354,1730-6302,0010-1354,NA,TRUE,NA,NA,ut:000882791700001,NA,FALSE
Luleå University of Technology,2022,23011.91,10.1155/2022/3139870,FALSE,Hindawi Publishing Corporation,Complexity,1099-0526,1076-2787,1099-0526,1076-2787,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,23061.81,10.1016/j.csbj.2022.03.009,FALSE,Elsevier BV,Computational and Structural Biotechnology Journal,2001-0370,2001-0370,2001-0370,2001-0370,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,35308802,PMC8920478,NA,NA,TRUE
Luleå University of Technology,2022,14155.74,10.32604/cmc.2023.031406,FALSE,"Computers, Materials and Continua (Tech Science Press)","Computers, Materials & Continua",1546-2226,1546-2226,1546-2226,1546-2218,NA,TRUE,NA,NA,ut:000874032400023,NA,FALSE
Luleå University of Technology,2022,1657.02,10.5004/dwt.2022.28483,TRUE,Desalination Publications,DESALINATION AND WATER TREATMENT,1944-3994,1944-3994,1944-3986,1944-3986,NA,TRUE,NA,NA,ut:000872019200018,NA,FALSE
Luleå University of Technology,2022,23486.49,10.5382/econgeo.4862,TRUE,Society of Economic Geologists,Economic Geology,1554-0774,0361-0128,1554-0774,0361-0128,http://creativecommons.org/licenses/by/3.0/,TRUE,NA,NA,ut:000743559000003,NA,FALSE
Luleå University of Technology,2022,15315.43,10.28991/esj-2023-07-02-09,FALSE,Ital Publication,Emerging Science Journal,2610-9182,NA,2610-9182,2610-9182,NA,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,11855,10.3390/en15145072,FALSE,MDPI AG,Energies,1996-1073,NA,1996-1073,1996-1073,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000832375700001,NA,TRUE
Luleå University of Technology,2022,17116.17,10.3390/en15010066,FALSE,MDPI AG,Energies,1996-1073,NA,1996-1073,1996-1073,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000750800300001,NA,TRUE
Luleå University of Technology,2022,11294.47,10.3390/en15114121,FALSE,MDPI AG,Energies,1996-1073,NA,1996-1073,1996-1073,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000808761500001,NA,TRUE
Luleå University of Technology,2022,17184.47,10.3390/en15020540,FALSE,MDPI AG,Energies,1996-1073,NA,1996-1073,1996-1073,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000748048700001,NA,TRUE
Luleå University of Technology,2022,21610.64,10.1016/j.egyr.2022.10.402,FALSE,Elsevier BV,Energy Reports,2352-4847,2352-4847,2352-4847,2352-4847,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000892862100002,NA,TRUE
Luleå University of Technology,2022,11928.4,10.4236/eng.2022.1410032,FALSE,"Scientific Research Publishing, Inc.",Engineering,1947-3931,1947-3931,1947-394X,1947-394X,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,10907.98,10.4236/eng.2022.1412044,FALSE,"Scientific Research Publishing, Inc.",Engineering,1947-3931,1947-3931,1947-394X,1947-394X,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,19163.09,10.1080/19942060.2022.2071994,FALSE,Informa UK Limited,Engineering Applications of Computational Fluid Mechanics,1994-2060,1994-2060,1997-003X,1994-2060,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000792927900001,NA,TRUE
Luleå University of Technology,2022,20242.66,10.1088/1748-9326/ac4765,FALSE,IOP Publishing,Environmental Research Letters,1748-9326,NA,1748-9326,1748-9326,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000742480500001,NA,TRUE
Luleå University of Technology,2022,23812.23,10.1186/s12302-021-00573-0,FALSE,Springer Nature,Environmental Sciences Europe,2190-4707,2190-4707,2190-4715,2190-4715,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000729223000001,NA,TRUE
Luleå University of Technology,2022,20776.6,10.3390/f13101624,FALSE,MDPI AG,Forests,1999-4907,NA,1999-4907,1999-4907,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000872995500001,NA,TRUE
Luleå University of Technology,2022,36334.68,10.3389/feart.2022.1034874,FALSE,Frontiers Media SA,Frontiers in Earth Science,2296-6463,NA,2296-6463,2296-6463,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000926752600001,NA,TRUE
Luleå University of Technology,2022,23787.55,10.3389/fenvs.2022.897254,FALSE,Frontiers Media SA,Frontiers in Environmental Science,2296-665X,NA,2296-665X,2296-665X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000850384800001,NA,TRUE
Luleå University of Technology,2022,27154.15,10.3389/fpls.2022.706042,FALSE,Frontiers Media SA,Frontiers in Plant Science,1664-462X,NA,1664-462X,1664-462X,https://creativecommons.org/licenses/by/4.0/,TRUE,35310645,PMC8928436,NA,NA,TRUE
Luleå University of Technology,2022,13407.55,10.3390/fi14060176,FALSE,MDPI AG,Future Internet,1999-5903,NA,1999-5903,1999-5903,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000816337400001,NA,TRUE
Luleå University of Technology,2022,13424.47,10.3390/healthcare10010043,FALSE,MDPI AG,Healthcare,2227-9032,NA,2227-9032,2227-9032,https://creativecommons.org/licenses/by/4.0/,TRUE,35052206,PMC8774898,ut:000756979800001,NA,TRUE
Luleå University of Technology,2022,21183.62,10.1109/access.2022.3214316,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,20384.04,10.1109/access.2022.3205611,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,20219.36,10.1109/access.2022.3223446,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,15129.36,10.1109/access.2022.3189645,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,25257.87,10.1109/access.2022.3202553,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,21443.09,10.1109/tem.2022.3187792,TRUE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Transactions on Engineering Management,0018-9391,0018-9391,1558-0040,0018-9391,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,19227.77,10.1109/lwc.2022.3149618,TRUE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Wireless Communications Letters,2162-2337,2162-2337,2162-2345,2162-2337,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,4745.11,10.18280/ijdne.170409,FALSE,International Information and Engineering Technology Association,International Journal of Design &amp; Nature and Ecodynamics,1755-7437,1755-7437,1755-7445,1755-7437,http://iieta.org/sites/default/files/TEXT%20AND%20DATA%20MINING%20SERVICE%20AGREEMENT.pdf,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,4991.49,10.18280/ijdne.170514,FALSE,International Information and Engineering Technology Association,International Journal of Design &amp; Nature and Ecodynamics,1755-7437,1755-7437,1755-7445,1755-7437,http://iieta.org/sites/default/files/TEXT%20AND%20DATA%20MINING%20SERVICE%20AGREEMENT.pdf,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,5132.13,10.18280/ijdne.170501,FALSE,International Information and Engineering Technology Association,International Journal of Design &amp; Nature and Ecodynamics,1755-7437,1755-7437,1755-7445,1755-7437,http://iieta.org/sites/default/files/TEXT%20AND%20DATA%20MINING%20SERVICE%20AGREEMENT.pdf,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,5235,10.18280/ijdne.180101,FALSE,International Information and Engineering Technology Association,International Journal of Design &amp; Nature and Ecodynamics,1755-7437,1755-7437,1755-7445,1755-7437,http://iieta.org/sites/default/files/TEXT%20AND%20DATA%20MINING%20SERVICE%20AGREEMENT.pdf,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,26133.4,10.3390/ijerph192013557,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,1660-4601,1661-7827,1660-4601,1660-4601,https://creativecommons.org/licenses/by/4.0/,TRUE,36294137,PMC9603653,ut:000875366600001,NA,TRUE
Luleå University of Technology,2022,19331.28,10.3390/ijerph182212069,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,1660-4601,1661-7827,1660-4601,1660-4601,https://creativecommons.org/licenses/by/4.0/,TRUE,34831829,PMC8619183,ut:000723335800001,NA,TRUE
Luleå University of Technology,2022,13346.91,10.21660/2022.90.13,TRUE,International Journal of Geomate,International Journal of GEOMATE,2186-2982,2186-2982,2186-2990,2186-2982,NA,TRUE,NA,NA,ut:000760879000015,NA,FALSE
Luleå University of Technology,2022,10541.28,10.21660/2022.94.j2241,TRUE,International Journal of Geomate,International Journal of GEOMATE,2186-2982,2186-2982,2186-2990,2186-2982,NA,TRUE,NA,NA,ut:000810945200012,NA,FALSE
Luleå University of Technology,2022,11342.77,10.21660/2022.95.3391,TRUE,International Journal of Geomate,International Journal of GEOMATE,2186-2982,2186-2982,2186-2990,2186-2982,NA,TRUE,NA,NA,ut:000826604700002,NA,FALSE
Luleå University of Technology,2022,9559.57,10.21660/2022.99.3470,TRUE,International Journal of Geomate,International Journal of GEOMATE,2186-2982,2186-2982,2186-2990,2186-2982,NA,TRUE,NA,NA,ut:000910852600018,NA,FALSE
Luleå University of Technology,2022,3681.91,10.18280/ijsdp.170206,FALSE,International Information and Engineering Technology Association,International Journal of Sustainable Development and Planning,1743-7601,1743-7601,1743-761X,1743-7601,http://iieta.org/sites/default/files/TEXT%20AND%20DATA%20MINING%20SERVICE%20AGREEMENT.pdf,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,4107.66,10.18848/1832-3669/cgp/v18i02/65-77,TRUE,Common Ground Research Networks,"The International Journal of Technology, Knowledge, and Society",1832-3669,1832-3669,2835-0391,1832-3669,NA,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,14073.62,10.2196/28260,FALSE,JMIR Publications Inc.,JMIR Aging,2561-7605,NA,2561-7605,2561-7605,NA,TRUE,35404260,PMC9039812,ut:000798395200002,NA,TRUE
Luleå University of Technology,2022,5028.4,10.2196/42145,FALSE,JMIR Publications Inc.,JMIR Human Factors,2292-9495,NA,2292-9495,2292-9495,NA,TRUE,36884275,PMC10034616,NA,NA,TRUE
Luleå University of Technology,2022,18109.36,10.2196/31638,FALSE,JMIR Publications Inc.,JMIR Serious Games,2291-9279,NA,2291-9279,2291-9279,NA,TRUE,35285815,PMC8961339,NA,NA,TRUE
Luleå University of Technology,2022,9165.85,10.1556/2006.2022.00053,FALSE,Akademiai Kiado Zrt.,Journal of Behavioral Addictions,2062-5871,2062-5871,2063-5303,2062-5871,https://creativecommons.org/licenses/by-nc/4.0/,TRUE,36094861,PMC9872536,ut:000864860900004,NA,TRUE
Luleå University of Technology,2022,20271.81,10.1155/2022/4488446,FALSE,Hindawi Publishing Corporation,Journal of Chemistry,2090-9071,2090-9063,2090-9071,2090-9071,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000892102200001,NA,TRUE
Luleå University of Technology,2022,8507.13,10.3390/jcp2020015,FALSE,MDPI AG,Journal of Cybersecurity and Privacy,2624-800X,NA,2624-800X,2624-800X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,3406.49,10.12911/22998993/155951,FALSE,Wydawnictwo Naukowe Gabriel Borowski (WNGB),Journal of Ecological Engineering,2299-8993,NA,2299-8993,2299-8993,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000894941600009,NA,TRUE
Luleå University of Technology,2022,20528.4,10.1061/(asce)ee.1943-7870.0002056,TRUE,American Society of Civil Engineers (ASCE),Journal of Environmental Engineering,0733-9372,0733-9372,1943-7870,0733-9372,NA,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,16046.81,10.3390/jimaging8090225,FALSE,MDPI AG,Journal of Imaging,2313-433X,NA,2313-433X,2313-433X,https://creativecommons.org/licenses/by/4.0/,TRUE,36135391,PMC9503610,ut:000856378500001,NA,TRUE
Luleå University of Technology,2022,4350.21,10.2352/j.imagingsci.technol.2022.66.5.050401,TRUE,Society for Imaging Science & Technology,Journal of Imaging Science and Technology,1943-3522,1062-3701,1943-3522,1062-3701,NA,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,5773.09,10.22667/jisis.2022.05.31.051,FALSE,Innovative Information Science & Technology Research Group (ISYOU),Journal of Internet Services and Information Security (JISIS),2182-2069,2182-2069,2182-2077,2182-2069,NA,FALSE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,11373.4,10.1016/j.jmrt.2021.09.045,FALSE,Elsevier BV,Journal of Materials Research and Technology,2238-7854,2238-7854,2214-0697,2238-7854,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,ut:000734459800013,NA,TRUE
Luleå University of Technology,2022,19965.85,10.1061/jswbay.0000997,TRUE,American Society of Civil Engineers (ASCE),Journal of Sustainable Water in the Built Environment,2379-6111,NA,2379-6111,2379-6111,NA,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,21377.87,10.1061/(asce)wr.1943-5452.0001602,TRUE,American Society of Civil Engineers (ASCE),Journal of Water Resources Planning and Management,0733-9496,0733-9496,1943-5452,0733-9496,NA,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,13723.3,10.3390/life11121337,FALSE,MDPI AG,Life,2075-1729,NA,2075-1729,2075-1729,https://creativecommons.org/licenses/by/4.0/,TRUE,34947867,PMC8707699,ut:000737669500001,NA,TRUE
Luleå University of Technology,2022,13185.32,10.3390/lubricants9120123,FALSE,MDPI AG,Lubricants,2075-4442,NA,2075-4442,2075-4442,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000742716800001,NA,TRUE
Luleå University of Technology,2022,4298.94,10.18280/mmep.090331,FALSE,International Information and Engineering Technology Association,Mathematical Modelling of Engineering Problems,2369-0739,2369-0739,2369-0747,2369-0739,http://iieta.org/sites/default/files/TEXT%20AND%20DATA%20MINING%20SERVICE%20AGREEMENT.pdf,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,11687.13,10.1155/2022/8224953,FALSE,Hindawi Publishing Corporation,Mathematical Problems in Engineering,1563-5147,1024-123X,1563-5147,1024-123X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000778449300002,NA,TRUE
Luleå University of Technology,2022,11978.09,10.1155/2022/8938836,FALSE,Hindawi Publishing Corporation,Mathematical Problems in Engineering,1563-5147,1024-123X,1563-5147,1024-123X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000783730100004,NA,TRUE
Luleå University of Technology,2022,13033.72,10.1155/2022/3012100,FALSE,Hindawi Publishing Corporation,Mathematical Problems in Engineering,1563-5147,1024-123X,1563-5147,1024-123X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000873291900001,NA,TRUE
Luleå University of Technology,2022,27639.57,10.1016/j.neucom.2022.03.014,TRUE,Elsevier BV,Neurocomputing,0925-2312,0925-2312,1872-8286,0925-2312,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000784337900005,NA,FALSE
Luleå University of Technology,2022,33062.66,10.1037/neu0000890,TRUE,American Psychological Association (APA),Neuropsychology,1931-1559,0894-4105,1931-1559,0894-4105,http://www.apa.org/pubs/journals/resources/open-access.aspx,TRUE,36892894,NA,ut:000946153700001,NA,FALSE
Luleå University of Technology,2022,13055.43,10.23865/njlr.v8.3286,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,Nordic Journal of Literacy Research,2464-1596,2464-1596,2464-1596,2464-1596,NA,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,3642.66,10.18291/njwls.130175,FALSE,Det Kgl. Bibliotek/Royal Danish Library,Nordic Journal of Working Life Studies,2245-0157,NA,2245-0157,2245-0157,http://creativecommons.org/licenses/by-nc-nd/4.0,TRUE,NA,NA,NA,NA,TRUE
Luleå University of Technology,2022,13339.47,10.1515/geo-2022-0424,FALSE,Walter de Gruyter GmbH,Open Geosciences,2391-5447,NA,2391-5447,2391-5447,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000913839200001,NA,TRUE
Luleå University of Technology,2022,6349.26,10.4236/ojg.2022.126019,FALSE,"Scientific Research Publishing, Inc.",Open Journal of Geology,2161-7570,2161-7570,2161-7589,2161-7570,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Luleå University of Technology,2022,12289.79,10.7717/peerj.13249,FALSE,PeerJ,PeerJ,2167-8359,NA,2167-8359,2167-8359,https://creativecommons.org/licenses/by/4.0/,TRUE,35529495,PMC9070328,ut:000797910200002,NA,TRUE
Luleå University of Technology,2022,20336.17,10.1371/journal.pone.0277079,FALSE,Public Library of Science (PLoS),PLOS ONE,1932-6203,NA,1932-6203,1932-6203,http://creativecommons.org/licenses/by/4.0/,TRUE,36327280,PMC9632800,ut:000925067300092,NA,TRUE
Luleå University of Technology,2022,16431.17,10.1371/journal.pone.0264350,FALSE,Public Library of Science (PLoS),PLOS ONE,1932-6203,NA,1932-6203,1932-6203,http://creativecommons.org/licenses/by/4.0/,TRUE,35231043,PMC8887737,ut:000849744700017,NA,TRUE
Luleå University of Technology,2022,12134.26,10.3390/recycling7020021,FALSE,MDPI AG,Recycling,2313-4321,NA,2313-4321,2313-4321,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000786215400001,NA,TRUE
Luleå University of Technology,2022,21445.21,10.1038/s41598-022-22315-9,FALSE,Springer Nature,Scientific Reports,2045-2322,NA,2045-2322,2045-2322,https://creativecommons.org/licenses/by/4.0,TRUE,36271129,PMC9586947,ut:000871116800017,NA,TRUE
Luleå University of Technology,2022,19841.28,10.3390/s22041573,FALSE,MDPI AG,Sensors,1424-8220,NA,1424-8220,1424-8220,https://creativecommons.org/licenses/by/4.0/,TRUE,35214473,PMC8878333,ut:000775434600001,NA,TRUE
Luleå University of Technology,2022,24524.68,10.3390/s22186969,FALSE,MDPI AG,Sensors,1424-8220,NA,1424-8220,1424-8220,https://creativecommons.org/licenses/by/4.0/,TRUE,36146318,PMC9506233,ut:000857032000001,NA,TRUE
Luleå University of Technology,2022,24331.81,10.3390/s22218583,FALSE,MDPI AG,Sensors,1424-8220,NA,1424-8220,1424-8220,https://creativecommons.org/licenses/by/4.0/,TRUE,36366281,PMC9658927,ut:000884031900001,NA,TRUE
Luleå University of Technology,2022,21941.91,10.3390/s22124539,FALSE,MDPI AG,Sensors,1424-8220,NA,1424-8220,1424-8220,https://creativecommons.org/licenses/by/4.0/,TRUE,35746321,PMC9227483,ut:000817344800001,NA,TRUE
Luleå University of Technology,2022,17334.57,10.3390/su14052888,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000769156900001,NA,TRUE
Luleå University of Technology,2022,22838.72,10.3390/su142215395,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000887792900001,NA,TRUE
Luleå University of Technology,2022,18037.55,10.3390/su14042287,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000778143400001,NA,TRUE
Luleå University of Technology,2022,18778.62,10.3390/su14105771,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000801892000001,NA,TRUE
Luleå University of Technology,2022,20049.68,10.3390/su14148858,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000833860000001,NA,TRUE
Luleå University of Technology,2022,19764.68,10.3390/su14159106,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000839222100001,NA,TRUE
Luleå University of Technology,2022,20450.64,10.3390/su14169806,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000845239200001,NA,TRUE
Luleå University of Technology,2022,20666.17,10.3390/su142013685,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000873475000001,NA,TRUE
Luleå University of Technology,2022,16027.87,10.3390/systems10050130,FALSE,MDPI AG,Systems,2079-8954,NA,2079-8954,2079-8954,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000873811200001,NA,TRUE
Luleå University of Technology,2022,60799.36,10.1016/j.tibtech.2022.03.008,TRUE,Elsevier BV,Trends in Biotechnology,0167-7799,0167-7799,1879-3096,1879-3096,http://creativecommons.org/licenses/by/4.0/,TRUE,35450778,NA,ut:000865425700011,NA,FALSE
Luleå University of Technology,2022,12169.36,NA,TRUE,Global Journals,Global Journal of Human-Social Science: B,0975-587X,0975-587X,2249-460X,0975-587X,NA,FALSE,NA,NA,NA,https://socialscienceresearch.org/index.php/GJHSS/article/view/102683,FALSE
University of Gävle,2022,37826.06,10.1097/ncc.0000000000001187,TRUE,Ovid Technologies (Wolters Kluwer Health),Cancer Nursing,1538-9804,0162-220X,1538-9804,0162-220X,NA,TRUE,36728442,NA,NA,NA,FALSE
BTH Blekinge Institute of Technology,2022,23030.43,10.1002/nop2.1463,FALSE,Wiley-Blackwell,Nursing Open,2054-1058,2054-1058,2054-1058,2054-1058,http://creativecommons.org/licenses/by/4.0/,TRUE,36334046,PMC10006665,ut:000879079900001,NA,TRUE
BTH Blekinge Institute of Technology,2022,51556.06,10.1109/tgrs.2022.3211010,TRUE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Transactions on Geoscience and Remote Sensing,0196-2892,0196-2892,1558-0644,0196-2892,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,FALSE
BTH Blekinge Institute of Technology,2022,13186.6,10.3389/feduc.2022.1034140,FALSE,Frontiers Media SA,Frontiers in Education,2504-284X,NA,2504-284X,2504-284X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000912741100001,NA,TRUE
BTH Blekinge Institute of Technology,2022,21864.26,10.3390/s22228950,FALSE,MDPI AG,Sensors,1424-8220,NA,1424-8220,1424-8220,https://creativecommons.org/licenses/by/4.0/,TRUE,36433542,PMC9692849,ut:000887529400001,NA,TRUE
BTH Blekinge Institute of Technology,2022,16528.3,10.32604/cmc.2023.033783,FALSE,"Computers, Materials and Continua (Tech Science Press)","Computers, Materials & Continua",1546-2226,1546-2226,NA,1546-2218,https://doi.org/10.32604/TSP-CROSSMARKPOLICY,TRUE,NA,NA,NA,NA,FALSE
BTH Blekinge Institute of Technology,2022,24185.32,10.1109/jsen.2022.3204505,TRUE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Sensors Journal,1530-437X,1530-437X,1558-1748,1530-437X,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,FALSE
BTH Blekinge Institute of Technology,2022,22550.32,10.1109/tgrs.2022.3206867,TRUE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Transactions on Geoscience and Remote Sensing,0196-2892,0196-2892,1558-0644,0196-2892,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,FALSE
BTH Blekinge Institute of Technology,2022,20466.81,10.3389/frsc.2022.895962,FALSE,Frontiers Media SA,Frontiers in Sustainable Cities,2624-9634,NA,2624-9634,2624-9634,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000911597800001,NA,TRUE
